,country,eastwest,eumember,year,expert,party_id,family,cmp_id,party,vote,seat,electionyear,epvote,govt,eu_position,eu_salience,eu_dissent,eu_blur,eu_benefit,eu_ep,eu_fiscal,eu_intmark,eu_employ,eu_budgets,eu_agri,eu_cohesion,eu_environ,eu_asylum,eu_foreign,eu_turkey,lrgen,lrecon,lrecon_salience,lrecon_dissent,lrecon_blur,galtan,galtan_salience,galtan_dissent,galtan_blur,spendvtax,spendvtax_salience,deregulation,dereg_salience,redistribution,redist_salience,econ_interven,civlib_laworder,civlib_salience,sociallifestyle,social_salience,religious_principles,relig_salience,immigrate_policy,immigrate_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,urban_rural,urban_salience,environment,enviro_salience,cosmo,cosmo_salience,protectionism,regions,region_salience,international_security,international_salience,us,us_salience,ethnic_minorities,ethnic_salience,nationalism,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,mip_one,mip_two,mip_three,chesversion
949,HU,0,1,2010,17,2309,Green,86110.0,LMP,7.5,4.0999999,2010,2.60999989509583,0.0,6.47058820724487,7.7083335,1.2307693,,1.0,6.33333349227905,,5.5,,,,6.1875,,,5.8461537361145,5.66666650772095,3.52941179275513,3.6875,,,,1.41176462173462,,,,4.46666669845581,6.06666660308838,4.875,5.625,4.46666669845581,5.46666669845581,,1.53333330154419,7.75,1.9375,7.6875,1.39999997615814,3.79999995231628,3.0,4.07692289352417,,2.1538463,5.9230771,,3.71428561210632,5.85714292526245,0.80000001,8.9285717,,,,2.6428571,5.0769229,6.090909,3.7857144,,,2.0625,5.5625,,,,,,,,,,,2020.1
950,HU,0,1,2014,14,2309,Green,86110.0,LMP,5.3,2.5,2014,5.0,0.0,5.2857141494751,6.0714288,2.7692308,,1.4285715,5.25,,4.2857141494751,,3.7272727,,6.09090900421143,,,5.07142877578735,4.0,4.2857141494751,3.61538457870483,6.0,,,2.92857146263123,6.8461537,,,3.81818175315857,,3.59999990463257,,2.92307686805725,,3.2857144,2.0,,1.76923072338104,,1.92307686805725,,3.0,,,3.1666667,,,4.5,,0.71428573,,,,,2.4545455,,5.5454545,,,,2.8461537361145,,3.6153846,,,,7.4285712,8.7142859,,6.0,3.0,1.0,2020.1
951,HU,0,1,2019,15,2309,Green,86110.0,LMP,7.06,4.4000001,2018,2.18,0.0,5.53333330154419,7.5333333,4.1666665,3.1666667,,,,5.33333349227905,,4.6153846,,6.307692527771,,4.1538462638855,5.0,,3.93333339691162,3.73333334922791,6.5714288,5.5,4.0,3.06666660308838,6.0,4.8571429,4.5,2.91666674613953,,4.2857141494751,,4.0,6.07142877578735,3.5,3.20000004768372,,2.66666674613953,,2.64285707473755,,5.07142877578735,4.14285707473755,4.9166665,5.4166665,4.3846154,4.3000002,4.35714292526245,,1.9285715,9.1428576,,,5.5714288,2.9166667,,,,,,2.45454549789429,,3.7333333,4.6923075,2.3333333,4.9230771,4.2857141,8.8666668,3.6153846,,,,2020.1
952,LV,0,0,2002,4,2405,Green,87110.0,ZZS,9.4,0.1,2002,,1.0,4.75,4.1666665,5.5555553,,,3.33,,3.0,,,6.25,6.5,4.33,4.5,4.67,,3.75,3.67,,,,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
953,LV,0,1,2006,4,2405,Green,87110.0,ZZS,16.71,18.0,2006,4.30000019073486,1.0,5.0,5.0,4.5,,,4.75,,4.5,,,,5.5,,,5.5,4.5,5.0,6.0,,,,5.75,,,,5.0,5.32999992370606,6.67000007629395,6.0,7.0,2.32999992370606,,6.25,3.67000007629395,7.5,4.75,3.75,2.75,7.0,4.32999992370606,,8.0,,,6.5,6.32999992370606,,,7.25,6.0,,2.3299999,4.6700001,,,6.75,5.0,6.25,7.32999992370606,,,,,,,,,,,2020.1
954,LV,0,1,2010,10,2405,Green,87110.0,ZZS,12.22,13.0,2011,3.70000004768372,0.0,4.125,5.8333335,5.5714288,,1.6666666,4.14285707473755,,4.0,,,,5.25,,,4.57142877578735,3.59999990463257,5.44444465637207,4.33333349227905,,,,6.0,,,,4.75,4.0,4.2857141494751,5.0,4.55555534362793,5.0,,5.85714292526245,4.0,7.75,4.875,3.625,2.5,6.42857122421265,6.0,,6.5,5.375,,7.77777767181397,8.125,4.4285712,7.1428571,,,,2.1666667,7.1666665,5.125,4.1666665,,,6.33333349227905,5.11111116409302,,,,,,,,,,,2020.1
955,LV,0,1,2014,11,2405,Green,87110.0,ZZS,19.5,21.0,2014,8.3,0.5,5.0,6.0999999,5.0,,1.5,4.25,,5.375,,4.25,,6.375,,,5.25,4.25,5.90000009536743,5.66666650772095,7.4444447,,,7.22222232818604,5.2222223,,,5.85714292526245,,5.0,,6.7142858505249,,6.5,5.57142877578735,,7.22222232818604,,4.125,,6.2857141494751,,,5.8571429,,,7.0,,5.6666665,,,,,4.3333335,,3.875,,,,6.88888883590698,,7.375,,,,5.5,3.7777777,,18.0,10.0,4.0,2020.1
956,LV,0,1,2019,12,2405,Green,87110.0,ZZS,9.97,11.0,2018,5.34,0.0,4.81818199157715,5.6363635,4.6666665,3.75,,,,4.81818199157715,,3.8888888,,6.33333349227905,,2.45454549789429,4.09999990463257,,5.81818199157715,5.45454549789429,5.909091,3.5,5.6666665,7.63636350631714,5.4000001,4.7142859,1.6666666,5.5,,4.90909099578857,,5.72727251052856,4.36363649368286,5.75,6.16666650772095,,7.5,,5.0,,7.16666650772095,5.75,3.5555556,7.0,4.818182,3.25,8.90909099578857,,5.9166665,4.3000002,,,8.3000002,2.9166667,,,,,,6.27272748947144,,7.090909,6.25,3.2,2.8,4.0833335,3.1666667,7.7272725,,,,2020.1
957,LT,0,1,2019,11,2522,Green,,LZP,2.03,1.2,2016,2.27,0.0,6.125,5.5999999,3.5,3.75,,,,4.59999990463257,,4.5999999,,4.59999990463257,,4.19999980926514,5.0,,4.0,4.33333349227905,4.8000002,3.3333333,4.0,3.33333325386047,6.0,3.3333333,,3.0,,3.59999990463257,,4.33333349227905,4.0,3.8,3.59999990463257,,3.40000009536743,,3.40000009536743,,5.0,3.79999995231628,5.0,4.75,4.0,3.8,4.19999980926514,,3.1428571,6.8571429,,,5.4000001,5.5,,,,,,4.40000009536743,,4.75,3.6666667,0.875,4.5,4.4285712,3.75,6.0,,,,2020.1
958,SN,0,1,2006,5,2909,Green,,AS,3.0,0.0,2004,,0.0,5.4,4.0,1.33,,,5.4,,4.75,,,,5.4,,,4.25,4.0,4.6,3.8,,,,2.6,,,,3.20000004768372,5.19999980926514,3.79999995231628,4.59999990463257,3.0,6.40000009536743,,3.0,6.40000009536743,2.59999990463257,7.19999980926514,2.40000009536743,4.0,4.19999980926514,5.19999980926514,,3.5999999,,,4.0,4.0,,,3.5999999,5.4000001,,4.0,5.0,,,3.2,5.0,3.59999990463257,5.80000019073486,,,,,,,,,,,2020.1
959,HR,0,1,2014,9,3114,Green,,ORaH,,,2011,9.4,0.0,6.11111116409302,8.1111107,1.0,,1.2222222,6.16666650772095,,4.75,,4.0,,6.375,,,4.42857122421265,5.75,2.44444441795349,3.0,6.5,,,1.0,7.8888888,,,4.77777767181397,,3.0,,3.125,,2.375,1.28571426868439,,0.777777791023254,,1.11111116409302,,1.83333337306976,,,1.0,,,3.14285707473755,,1.1111112,,,,,2.5714285,,7.0,,,,1.22222220897675,,0.77777779,,,,4.4444447,7.125,,6.0,16.0,26.0,2020.1
960,LX,1,1,2014,3,3802,Green,23113.0,GRENG,10.1,10.0,2013,15.0,1.0,6.33333349227905,6.0,3.0,,1.3333334,7.0,,6.5,,4.5,,6.0,,,6.5,4.5,3.0,4.0,5.0,,,0.5,9.0,,,6.0,,5.0,,4.0,,4.5,2.0,,1.0,,2.5,,4.5,,,5.5,,,2.5,,1.0,,,,,4.0,,5.0,,,,3.0,,4.0,,,,6.5,7.0,,,,,2020.1
961,LX,1,1,2019,2,3802,Green,23113.0,Greng,14.1,15.0,2018,18.91,1.0,6.0,5.0,2.0,4.0,,,,7.0,,4.0,,6.0,,6.0,6.0,,4.5,4.5,5.0,5.0,7.0,3.0,3.5,3.0,3.0,4.0,,4.0,,4.0,7.0,5.0,3.5,,1.0,,3.5,,4.0,5.0,4.0,4.5,4.0,4.0,7.0,,3.5,7.0,,,3.5,5.0,,,,,,5.0,,4.0,0.0,0.0,4.5,1.5,3.0,5.0,,,,2020.1
962,CY,0,1,2014,4,4006,Green,55110.0,KOP,2.2,1.8,2011,0.0,0.0,5.5,6.0,1.5,,1.5,6.0,,5.0,,3.6666667,,6.25,,,5.66666650772095,2.75,5.25,4.66666650772095,8.75,,,4.0,2.0,,,5.0,,5.0,,4.5,,4.0,5.0,,4.0,,4.5,,7.0,,,5.0,,,4.0,,1.5,,,,,4.0,,5.0,,,,7.0,,7.0,,,,7.5,7.5,,,,,2020.1
963,CY,0,1,2019,2,4006,Green,55110.0,KOP,4.81,3.5999999,2016,,0.0,5.0,6.5,0.0,7.0,,,,4.0,,3.0,,7.0,,4.0,3.0,,4.5,4.0,5.5,1.0,3.0,3.0,6.5,,3.0,3.0,,3.0,,2.0,7.0,4.0,3.5,,3.5,,2.5,,4.0,4.5,2.0,5.5,4.0,2.0,5.0,,1.5,8.5,,,5.5,4.0,,,,,,4.0,,4.0,0.0,2.0,4.0,6.0,8.0,5.5,,,,2020.1
964,BE,1,1,1999,9,110,Communal,21913.0,VU,5.6,5.3000002,1999,7.57000017166138,0.0,5.0,3.6111112,1.875,,,6.0,5.25,,5.40000009536743,,,5.33333349227905,5.44444465637207,5.0,4.875,,5.125,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
965,BE,1,1,1999,9,111,Communal,21912.0,FDF,2.4,3.0,1999,3.33999991416931,0.0,6.14285707473755,3.6111112,1.4285713,,,6.42857122421265,5.5,,5.33333349227905,,,5.2857141494751,5.57142877578735,4.83333349227905,6.2857141494751,,6.11111116409302,6.25,,,,5.80000019073486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
966,BE,1,1,1999,9,114,Communal,,ID21,,,1999,,0.0,4.625,3.4375,1.4285713,,,5.66666650772095,5.0,,5.40000009536743,,,5.19999980926514,5.66666650772095,5.125,4.875,,5.14285707473755,5.14285707473755,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
967,BE,1,1,2002,11,110,Communal,21916.0,NVA,5.6,5.3000002,1999,7.57000017166138,0.0,5.0,3.9333336,3.9555554,,,5.78,,5.0,4.8,,3.5,4.75,5.2,6.4,5.0,,6.22,5.67,,,,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
968,BE,1,1,2006,10,110,Communal,21916.0,NVA,3.1,0.69999999,2003,4.34999990463257,0.0,4.9,3.3333333,2.5,,,5.83,,4.88,,,,5.57,,,5.0,2.89,7.89,7.13,,,,8.57,,,,6.75,5.25,6.1100001335144,3.63000011444092,5.38000011444092,3.88000011444092,,6.63000011444092,6.5,7.0,4.75,5.25,3.88000011444092,7.38000011444092,6.25,,8.5,,,5.40000009536743,1.39999997615814,,,9.5,9.5,,3.25,8.75,,,6.4299998,3.5699999,7.71000003814697,7.28999996185303,,,,,,,,,,,2020.1
969,BE,1,1,2010,16,110,Communal,21916.0,NVA,17.4,18.0,2010,6.13000011444092,0.0,5.33333349227905,4.666667,2.4666667,,1.4666667,5.75,,6.08333349227905,,,,5.09999990463257,,,6.23076915740967,2.38461542129517,7.5714282989502,7.80000019073486,,,,7.86666679382324,,,,8.07692337036133,6.16666650772095,7.0,5.0,6.30000019073486,4.58333349227905,,7.18181800842285,6.36363649368286,6.27272748947144,4.36363649368286,4.69999980926514,2.90909099578857,7.91666650772095,6.41666650772095,,8.583333,6.5454545,,5.25,2.125,7.090909,3.5,,,,1.6666666,9.916667,4.125,2.8,,,7.0,5.30000019073486,,,,,,,,,,,2020.1
970,BE,1,1,2014,6,110,Communal,21916.0,NVA,20.3,22.0,2014,16.8,0.5,5.0,3.0,3.5,,1.4,5.80000019073486,,6.40000009536743,,5.8000002,,5.5,,,6.0,3.25,7.80000019073486,8.19999980926514,7.5999999,,,6.19999980926514,2.25,,,9.0,,8.60000038146973,,7.40000009536743,,7.75,8.19999980926514,,3.59999990463257,,3.59999990463257,,7.59999990463257,,,8.1999998,,,6.0,,7.5999999,,,,,2.0,,3.0,,,,7.0,,9.0,,,,6.1999998,4.25,,4.0,13.0,12.0,2020.1
971,BE,1,1,2014,6,111,Communal,21912.0,FDF,1.8,1.3,2014,1.2,0.0,6.40000009536743,4.0,1.6666666,,1.0,6.75,,6.0,,5.4000001,,6.0,,,6.40000009536743,4.66666650772095,5.59999990463257,5.59999990463257,7.4000001,,,4.0,3.8,,,5.59999990463257,,6.19999980926514,,5.0,,5.75,4.40000009536743,,2.79999995231628,,2.25,,4.40000009536743,,,4.25,,,3.66666674613953,,5.0,,,,,4.1999998,,5.0,,,,4.0,,4.5,,,,4.5999999,4.25,,30.0,13.0,1.0,2020.1
972,BE,1,1,2019,12,110,Communal,21916.0,VU/NVA,16.03,16.9,2019,14.17,0.0,4.25,4.2727275,3.75,4.0,,,,5.66666650772095,,4.375,,3.5,,2.66666674613953,4.11111116409302,,7.91666650772095,7.91666650772095,7.5,2.8,1.5714285,6.09090900421143,5.4166665,5.0,2.4444444,7.66666650772095,,7.5,,7.0,5.25,7.4545455,7.91666650772095,,5.63636350631714,,4.90000009536743,,8.41666698455811,8.3333330154419,3.25,7.9166665,8.090909,4.3636365,6.2857141494751,,7.8333335,3.6363637,,,4.0,2.25,,,,,,6.54545450210571,,8.0,0.11111111,6.2222223,4.3000002,5.909091,2.2727273,8.090909,,,,2020.1
973,ES,1,1,1999,12,507,Communal,33903.0,EA,0.5,0.30000001,1996,1.45000004768372,0.0,5.18181800842285,5.0,2.25,,,5.0,3.33333325386047,,5.0,,,6.0,5.66666650772095,5.0,4.5,,4.20833349227905,4.68181800842285,,,,4.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
974,ES,1,1,1999,12,517,Communal,33907.0,CC,0.9,1.1,1996,1.60000002384186,0.0,6.0,5.25,1.9444444,,,6.0,4.5,,5.83333349227905,,,6.66666650772095,5.14285707473755,5.83333349227905,5.58333349227905,,5.66666650772095,5.59999990463257,,,,5.70833349227905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
975,ES,1,1,1999,12,505,Communal,33611.0,CiU,4.6,4.5999999,1996,4.42999982833862,0.0,6.58333349227905,7.083333,1.25,,,5.90909099578857,5.0,,5.875,,,6.45454549789429,5.5,5.66666650772095,6.16666650772095,,6.125,6.08333349227905,,,,5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
976,ES,1,1,1999,12,508,Communal,,EH,0.7,0.60000002,1996,1.45000004768372,0.0,2.90000009536743,2.7499998,1.5,,,4.40000009536743,2.75,,3.33333325386047,,,6.16666650772095,5.5,2.79999995231628,3.21428561210632,,1.27272725105286,1.79999995231628,,,,4.38888883590698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
977,ES,1,1,1999,12,511,Communal,33905.0,ERC,0.7,0.30000001,1996,,0.0,4.5,3.9999998,1.7500001,,,5.25,4.40000009536743,,5.66666650772095,,,5.72727251052856,5.7142858505249,5.125,4.7857141494751,,3.04166674613953,3.45454549789429,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
978,ES,1,1,1999,12,513,Communal,33908.0,BNG,0.9,0.60000002,1996,1.64999997615814,0.0,4.72727251052856,3.958333,2.1875,,,6.19999980926514,6.19999980926514,,5.40000009536743,,,6.55555534362793,6.0,6.0,4.5,,3.125,3.0,,,,3.08333325386047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
979,ES,1,1,1999,12,518,SocDem,,IC,,,1996,,0.0,5.5,4.791667,0.74999988,,,6.11111116409302,5.66666650772095,,5.57142877578735,,,6.40000009536743,6.0,5.55555534362793,5.1875,,3.20833325386047,3.27272725105286,,,,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
980,ES,1,1,1999,12,510,Communal,33904.0,PAR,0.200000002980232,0.0,1996,,0.0,6.09999990463257,5.0,0.625,,,5.66666650772095,5.5,,5.59999990463257,,,6.625,5.83333349227905,5.59999990463257,5.69999980926514,,6.18181800842285,6.27272748947144,,,,5.95833349227905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
981,ES,1,1,1999,12,506,Communal,33902.0,PNV,1.3,1.4,1996,1.45000004768372,0.0,5.75,5.0,2.2727273,,,5.09999990463257,3.28571438789368,,4.85714292526245,,,6.0,5.11111116409302,4.75,4.94999980926514,,5.75,5.63636350631714,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
982,ES,1,1,1999,12,512,ChristDem,,UV,0.4,0.30000001,1996,,0.0,6.22222232818604,5.9375,1.0714287,,,5.33333349227905,5.0,,5.59999990463257,,,6.5,5.83333349227905,5.83333349227905,5.5,,6.04166650772095,5.72727251052856,,,,5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
983,ES,1,1,2002,13,517,Communal,33907.0,CC,1.1,1.1,2000,1.60000002384186,0.0,6.18,6.9999995,2.0888891,,,5.43,,5.67,5.8,,6.43,6.88,5.86,6.0,5.8,,5.91,6.0,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
984,ES,1,1,2002,13,505,Communal,33611.0,CiU,4.2,4.3000002,2000,4.42999982833862,0.0,6.46,8.8000002,1.3666667,,,5.73,,6.09,5.73,,5.45,6.27,5.18,5.7,5.6,,6.15,7.15,,,,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
985,ES,1,1,2002,13,516,Communal,33906.0,PA,0.9,0.30000001,2000,,0.0,6.3,7.1000004,1.1111112,,,5.5,,5.5,5.8,,6.83,7.0,5.67,6.0,5.67,,5.2,4.86,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
986,ES,1,1,2002,13,513,Communal,33908.0,BNG,1.3,0.89999998,2000,1.64999997615814,0.0,5.67,6.3000002,1.9000001,,,5.0,,4.8,5.5,,6.33,6.36,6.14,6.25,5.5,,3.25,3.25,,,,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
987,ES,1,1,2002,13,506,Communal,33902.0,PNV,1.5,2.0,2000,1.45000004768372,0.0,6.08,6.9666662,1.5777779,,,5.44,,5.67,5.43,,5.71,6.25,5.44,5.89,5.0,,5.85,5.92,,,,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
988,ES,1,1,2002,13,507,Communal,33903.0,EA,0.4,0.30000001,2000,1.45000004768372,0.0,6.0,7.1000004,1.3333334,,,5.33,,5.5,5.4,,5.83,6.5,5.86,6.5,5.75,,4.36,4.88,,,,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
989,ES,1,1,2006,11,520,Communal,33909.0,CHA,0.4,0.30000001,2004,,0.0,5.0,2.9333334,2.4000001,,,4.8,,4.29,,,,6.13,,,4.4,5.0,2.75,2.38,,,,1.88,,,,1.66999995708466,6.5,2.17000007629395,5.32999992370606,2.4300000667572,5.13000011444092,,3.14000010490418,6.80000019073486,2.14000010490418,5.1399998664856,2.63000011444092,3.67000007629395,4.71000003814697,5.38000011444092,,4.71,,,6.67000007629395,4.57000017166138,,,6.5700002,6.4299998,,2.2,8.6999998,,,2.3800001,3.4300001,3.17000007629395,7.0,,,,,,,,,,,2020.1
990,ES,1,1,2006,13,505,Communal,33611.0,CiU,3.2,2.9000001,2004,2.54999995231628,0.0,6.31,5.7666669,1.8200001,,,5.58,,6.31,,,,6.58,,,6.0,4.13,6.25,6.54,,,,6.54,,,,6.3600001335144,6.44999980926514,6.26999998092651,5.44999980926514,5.82000017166138,4.57999992370606,,5.75,6.59999990463257,4.92000007629395,4.73000001907349,5.5,5.09999990463257,5.90000009536743,6.32999992370606,,6.75,,,4.8899998664856,2.32999992370606,,,8.0,7.4400001,,0.73000002,9.6700001,,,5.5,4.0900002,3.32999992370606,7.32999992370606,,,,,,,,,,,2020.1
991,ES,1,1,2006,13,506,Communal,33902.0,PNV,1.6,2.0,2004,2.54999995231628,0.0,5.62,4.333333,2.1099999,,,5.56,,6.0,,,,6.55,,,5.56,4.5,6.17,6.0,,,,6.42,,,,5.82000017166138,6.09000015258789,5.90000009536743,4.69999980926514,5.90999984741211,4.44999980926514,,5.44999980926514,6.55999994277954,4.90000009536743,4.30000019073486,6.26999998092651,5.44000005722046,5.63000011444092,5.09000015258789,,6.8000002,,,5.25,3.0,,,7.9200001,7.6999998,,0.55000001,9.8299999,,,5.0,3.73,3.32999992370606,6.8899998664856,,,,,,,,,,,2020.1
992,ES,1,1,2006,13,513,Communal,33908.0,BNG,0.8,0.60000002,2004,,0.0,4.5,3.6999996,2.5699999,,,4.63,,4.33,,,,6.63,,,4.6,4.2,2.36,2.18,,,,2.0,,,,1.70000004768372,6.5,2.13000011444092,5.25,2.45000004768372,5.5,,2.59999990463257,6.38000011444092,1.66999995708466,5.19999980926514,1.60000002384186,3.88000011444092,4.44000005722046,5.0,,5.4000001,,,6.1399998664856,3.38000011444092,,,7.4000001,7.3299999,,0.89999998,9.5,,,1.4,4.1300001,2.38000011444092,7.5,,,,,,,,,,,2020.1
993,ES,1,1,2006,12,507,Communal,33903.0,EA,0.3,0.30000001,2004,,0.0,4.78,3.3333333,2.3299999,,,4.67,,5.57,,,,6.29,,,5.0,4.5,4.6,4.8,,,,4.4,,,,5.0,5.82999992370606,4.40000009536743,4.67000007629395,4.8600001335144,4.67000007629395,,4.13000011444092,7.0,3.4300000667572,5.38000011444092,4.21999979019165,4.42999982833862,4.75,4.75,,6.3800001,,,5.5,3.14000010490418,,,8.1300001,7.1300001,,0.69999999,9.8000002,,,3.7869999,4.3800001,2.85999989509583,7.57000017166138,,,,,,,,,,,2020.1
994,ES,1,1,2006,13,511,Communal,33905.0,ERC,2.5,2.3,2004,2.45000004768372,0.0,4.46,3.6666663,4.0,,,4.88,,4.18,,,,6.18,,,4.38,4.0,2.18,2.36,,,,2.09,,,,2.29999995231628,6.19999980926514,2.44000005722046,4.32999992370606,3.5,5.09999990463257,,3.0,6.75,1.33000004291534,5.44000005722046,1.10000002384186,4.63000011444092,5.32999992370606,5.69999980926514,,6.5,,,5.57000017166138,2.88000011444092,,,8.0,7.5599999,,0.60000002,9.9099998,,,1.3,4.0,2.38000011444092,7.75,,,,,,,,,,,2020.1
995,ES,1,1,2006,13,517,Communal,33907.0,CC,0.9,0.89999998,2004,,0.0,5.27,4.8000002,1.5700001,,,4.86,,5.67,,,,6.75,,,5.86,4.4,6.36,6.1,,,,5.9,,,,5.8899998664856,5.75,5.1399998664856,4.8600001335144,5.44000005722046,4.1100001335144,,5.28999996185303,6.0,4.28999996185303,4.25,5.0,3.88000011444092,6.38000011444092,7.09000015258789,,6.3800001,,,5.0,2.88000011444092,,,6.9000001,6.6700001,,1.5,9.3000002,,,4.6700001,3.3299999,3.71000003814697,7.88000011444092,,,,,,,,,,,2020.1
996,ES,1,1,2010,11,511,Communal,33905.0,ERC,1.2,0.89999998,2008,,0.0,5.27272748947144,4.545454,2.2727273,,1.75,5.0,,4.5,,,,6.36363649368286,,,5.30000019073486,4.42857122421265,3.0,2.75,,,,2.0,,,,2.40000009536743,6.40000009536743,2.27272725105286,4.90909099578857,2.45454549789429,5.69999980926514,,2.72727274894714,5.63636350631714,1.29999995231628,6.09999990463257,1.39999997615814,4.55555534362793,4.19999980926514,6.125,,5.5999999,6.4285712,,5.33333349227905,2.57142853736877,3.0,5.0,,,,0.18181819,9.909091,5.8000002,2.6666667,,,2.66666674613953,6.59999990463257,,,,,,,,,,,2020.1
997,ES,1,1,2010,11,522,Communal,,EdP-V,,,2008,2.5,0.0,5.5,5.5555558,1.0,,1.3333334,5.66666650772095,,5.5,,,,6.5,,,5.80000019073486,4.66666650772095,2.85714292526245,3.0,,,,2.16666674613953,,,,2.25,6.5,3.33333325386047,5.0,3.0,6.80000019073486,,4.19999980926514,5.59999990463257,2.0,5.19999980926514,2.20000004768372,4.75,2.5,6.0,,3.3333333,6.0,,3.33333325386047,3.33333325386047,1.6,8.0,,,,1.3333334,8.0,4.0,2.75,,,1.75,7.0,,,,,,,,,,,2020.1
998,ES,1,1,2010,11,505,Communal,33611.0,CiU,3.1,3.0999999,2008,,0.0,6.09090900421143,5.757576,1.4545455,,1.3333334,5.27272748947144,,6.09090900421143,,,,6.27272748947144,,,5.90909099578857,3.75,6.0,6.5,,,,6.33333349227905,,,,7.18181800842285,5.69999980926514,7.0,5.90909099578857,6.45454549789429,4.90000009536743,,5.63636350631714,5.63636350631714,5.80000019073486,5.19999980926514,6.30000019073486,5.77777767181397,6.19999980926514,6.88888883590698,,7.5999999,7.1428571,,5.66666650772095,3.57142853736877,6.0,4.0,,,,0.27272728,9.909091,4.3000002,3.1111112,,,4.11111116409302,7.0,,,,,,,,,,,2020.1
999,ES,1,1,2010,11,513,Communal,33908.0,BNG,0.8,0.60000002,2008,,0.0,4.81818199157715,3.6666663,2.125,,2.0,4.90000009536743,,4.33333349227905,,,,6.72727251052856,,,5.14285707473755,4.75,2.36363625526428,2.09090900421143,,,,1.72727274894714,,,,1.77777779102325,6.75,1.60000002384186,5.0,2.0,6.5,,3.27272725105286,5.69999980926514,1.10000002384186,6.22222232818604,1.33333337306976,3.875,3.40000009536743,6.40000009536743,,4.125,5.6666665,,4.19999980926514,3.20000004768372,2.5714285,6.6666665,,,,0.40000001,9.8000002,5.6666665,2.75,,,1.71428573131561,7.375,,,,,,,,,,,2020.1
1000,ES,1,1,2010,11,517,Communal,33907.0,CC,0.6,0.60000002,2008,,0.0,5.59999990463257,4.0740743,1.3333334,,1.6666666,4.75,,5.45454549789429,,,,6.72727251052856,,,5.75,4.19999980926514,6.18181800842285,6.0,,,,6.0,,,,6.0,5.66666650772095,5.33333349227905,5.22222232818604,5.19999980926514,4.90000009536743,,5.18181800842285,5.09090900421143,5.375,4.40000009536743,5.0,3.77777767181397,5.57142877578735,8.0,,6.2857141,6.4285712,,5.19999980926514,3.20000004768372,6.3333335,4.2857141,,,,1.2,9.1000004,4.5,2.4444444,,,3.42857146263123,7.0,,,,,,,,,,,2020.1
1001,ES,1,1,2010,11,521,Communal,,CpE,,,2008,5.09999990463257,0.0,5.0,6.0,1.3333334,,2.5454545,5.59999990463257,,6.19999980926514,,,,6.2857141494751,,,6.25,4.0,5.40000009536743,5.40000009536743,,,,5.40000009536743,,,,6.33333349227905,6.0,5.80000019073486,4.40000009536743,5.5,5.25,,5.25,5.25,4.25,4.25,4.25,4.66666650772095,5.0,6.0,,6.5,7.0,,4.5,1.0,6.0,4.0,,,,0.2,10.0,4.5,1.0,,,2.0,7.75,,,,,,,,,,,2020.1
